Stop_ID,Stop_name,stop_lat,stop_lon,GEOID,County,trip_id,route_id,direction_,shape_id
100294,BRUCKNER BL/TREMONT AV,40.833150000000003,-73.827629999999999,36005,Bronx County,GH_C9-Weekday-SDon-045500_BX5_309,BX5,0,BX050383
100296,BRUCKNER BL/KEARNEY AV,40.839141999999995,-73.824818000000008,36005,Bronx County,GH_C9-Weekday-SDon-045500_BX5_309,BX5,0,BX050383
100298,MACDONOUGH PL/COUNTRY CLUB,40.842607000000001,-73.825077000000007,36005,Bronx County,GH_C9-Weekday-SDon-045500_BX5_309,BX5,0,BX050383
101716,BAYCHESTER AV/ALDRICH ST,40.870415000000001,-73.832487999999998,36005,Bronx County,GH_C9-Weekday-SDon-103900_BX30_219,BX30,1,BX300091
101717,BAYCHESTER AV/DONIZETTI PL,40.876173000000001,-73.833697000000001,36005,Bronx County,GH_C9-Weekday-SDon-103900_BX30_219,BX30,1,BX300091
101718,BAYCHESTER AV/DARROW PL,40.878532000000000,-73.832806000000005,36005,Bronx County,GH_C9-Weekday-SDon-103900_BX30_219,BX30,1,BX300091
101723,CO-OP CITY BL/CARVER LOOP #2,40.879393000000000,-73.825074999999998,36005,Bronx County,GH_C9-Weekday-SDon-103900_BX30_219,BX30,1,BX300091
101724,CO-OP CITY BL/BELLAMY LOOP N,40.873840999999999,-73.824577000000005,36005,Bronx County,GH_C9-Weekday-SDon-137100_BX26_120,BX28,0,BX280219
101725,CO-OP CITY BL/BELLAMY LOOP S,40.872140999999999,-73.824748999999997,36005,Bronx County,GH_C9-Weekday-SDon-137100_BX26_120,BX28,0,BX280219
101729,HUTCHINSON RVR PKY/EINSTEIN LOOP N,40.865644000000003,-73.823627000000002,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101730,HUTCHINSON RVR PKY/EINSTEIN LOOP S,40.864721000000003,-73.824449999999999,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101731,HUNTER AV/BOLLER AV,40.862276000000001,-73.825477000000006,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
103063,BARTOW AV/CO-OP CITY BL,40.869281000000001,-73.825870999999992,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
103374,BRUSH AV/BRUCKNER BL,40.828266999999997,-73.840952999999999,36005,Bronx County,CS_C9-Weekday-SDon-027200_SBS44_4,Q44+,0,SBS440055
103473,BRUCKNER BL/BUHRE AV,40.849136000000001,-73.826853000000000,36005,Bronx County,GH_C9-Weekday-SDon-111000_BX12_24,BX24,1,BX240073
103537,BARTOW AV/REAR OF PATHMARK,40.868974999999999,-73.823464999999999,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
103767,LAFAYETTE AV/HUTCHINSON RVR PKY,40.824994000000004,-73.836838000000000,36005,Bronx County,CS_C9-Weekday-SDon-027200_SBS44_4,Q44+,0,SBS440055
104067,BAYCHESTER AV/IFO PC RICHARDS,40.867939000000000,-73.831158000000002,36005,Bronx County,GH_C9-Weekday-SDon-036400_BX12_5,BX12,0,BX121482
150139,BRUCKNER BL/WILKINSON AV,40.852364999999999,-73.827038999999999,36005,Bronx County,24345140-ECPC9-EC_C9-Sunday-10,BX23,1,BX230079
150165,CO-OP CITY BL/DREISER LOOP,40.878473000000000,-73.827892000000006,36005,Bronx County,24344908-ECPC9-EC_C9-Sunday-10,Q50,0,Q500098
984017,EARHART LA/ERSKINE PL,40.861277000000001,-73.822680000000005,36005,Bronx County,24344908-ECPC9-EC_C9-Sunday-10,Q50,0,Q500098
100322,BRUCKNER BL/WILLOW LN,40.849028000000004,-73.828100000000006,36005,Bronx County,GH_C9-Weekday-SDon-056900_BX24_403,BX24,0,BX240072
100325,BRUCKNER BL/JARVIS AV,40.843195999999999,-73.826281999999992,36005,Bronx County,GH_C9-Weekday-SDon-056900_BX24_403,BX24,0,BX240072
100328,BRUCKNER BL/BAISLEY AV,40.837185999999996,-73.825896000000000,36005,Bronx County,GH_C9-Weekday-SDon-036300_BX5_307,BX5,1,BX050391
101734,EARHART LA/ERSKINE PL,40.861338000000003,-73.822710000000001,36005,Bronx County,KB_C9-Weekday-SDon-042800_BX238_X50,BX28,1,BX280216
101735,HUNTER AV/EARHART LA,40.861864000000004,-73.824292000000000,36005,Bronx County,KB_C9-Weekday-SDon-042800_BX238_X50,BX28,1,BX280216
101737,HUTCHINSON RVR PKY/EINSTEIN LOOP S,40.864922999999997,-73.824000999999996,36005,Bronx County,KB_C9-Weekday-SDon-042800_BX238_X50,BX28,1,BX280216
101738,HUTCHINSON RVR PKY/EINSTEIN LOOP N,40.865768000000003,-73.823166000000001,36005,Bronx County,KB_C9-Weekday-SDon-042800_BX238_X50,BX28,1,BX280216
101743,CO-OP CITY BL/BELLAMY LOOP N,40.874310999999999,-73.824298999999996,36005,Bronx County,GH_C9-Weekday-SDon-088100_BX26_117,BX38,1,BX380077
101744,CO-OP CITY BL/PEARTREE AV,40.880121000000003,-73.823685999999995,36005,Bronx County,GH_C9-Weekday-SDon-111100_BX30_219,BX30,0,BX300092
101745,COOP CITY BL/CARVER LOOP #1,40.879303000000000,-73.826141000000007,36005,Bronx County,GH_C9-Weekday-SDon-111100_BX30_219,BX30,0,BX300092
101750,BAYCHESTER AV/DARROW PL,40.878653999999997,-73.833084999999997,36005,Bronx County,GH_C9-Weekday-SDon-111100_BX30_219,BX30,0,BX300092
101751,BAYCHESTER AV/DONIZETTI PL,40.876236999999996,-73.833977000000004,36005,Bronx County,GH_C9-Weekday-SDon-111100_BX30_219,BX30,0,BX300092
101752,BAYCHESTER AV/ALDRICH ST,40.869954999999997,-73.832531000000003,36005,Bronx County,GH_C9-Weekday-SDon-111100_BX30_219,BX30,0,BX300092
103279,BARTOW AV/CO-OP CITY BL,40.869678000000000,-73.825893999999991,36005,Bronx County,KB_C9-Weekday-SDon-042800_BX238_X50,BX28,1,BX280216
103395,HUTCHINSON RVR PKY/LAFAYETTE AV,40.824973999999997,-73.836658999999997,36005,Bronx County,24344910-ECPC9-EC_C9-Sunday-10,Q50,1,Q500094
103538,BARTOW AV/REAR OF PATHMARK,40.869304999999997,-73.824081000000007,36005,Bronx County,KB_C9-Weekday-SDon-042800_BX238_X50,BX28,1,BX280216
103676,HUTCHINSON RVR PKY/BOLLER AV,40.862912000000001,-73.825719999999990,36005,Bronx County,KB_C9-Weekday-SDon-042800_BX238_X50,BX28,1,BX280216
150036,BRUCKNER BL/TREMONT AV,40.833218000000002,-73.828721999999999,36005,Bronx County,24345044-ECPC9-EC_C9-Sunday-10,BXM8,1,BXM80172
150138,BRUCKNER BL/WILKINSON AV,40.852103000000000,-73.827134000000001,36005,Bronx County,24344910-ECPC9-EC_C9-Sunday-10,Q50,1,Q500094
150141,EDSON AV/BARTOW AV,40.867688999999999,-73.832996999999992,36005,Bronx County,24345140-ECPC9-EC_C9-Sunday-10,BX23,1,BX230079
150166,CO-OP CITY BL/DREISER LP,40.878657000000004,-73.828142000000000,36005,Bronx County,24344910-ECPC9-EC_C9-Sunday-10,Q50,1,Q500094
101719,DREISER LOOP/CO-OP CITY BL,40.877836000000002,-73.829693999999989,36005,Bronx County,GH_C9-Weekday-SDon-103900_BX30_219,BX30,1,BX300091
101721,DREISER LOOP/DEBS PL,40.876843999999998,-73.828125000000000,36005,Bronx County,GH_C9-Weekday-SDon-103900_BX30_219,BX30,1,BX300091
101722,DREISER LOOP/CO-OP CITY BL,40.878341999999996,-73.828056000000004,36005,Bronx County,GH_C9-Weekday-SDon-103900_BX30_219,BX30,1,BX300091
101726,ASCH LOOP/CO-OP CITY BL,40.870736999999998,-73.826127999999997,36005,Bronx County,KB_C9-Weekday-SDon-042800_BX238_X50,BX28,1,BX280216
101727,ASCH LOOP/ALCOTT PL,40.871552000000001,-73.830461999999997,36005,Bronx County,KB_C9-Weekday-SDon-042800_BX238_X50,BX28,1,BX280216
101728,ASCH LOOP/BARTOW AV,40.869346999999998,-73.830641999999997,36005,Bronx County,KB_C9-Weekday-SDon-042800_BX238_X50,BX28,1,BX280216
103674,DREISER LOOP / DEFOE PL,40.875965000000001,-73.829431999999997,36005,Bronx County,GH_C9-Weekday-SDon-103900_BX30_219,BX30,1,BX300091
150038,BRUCKNER BL/WILKINSON AV,40.852503999999996,-73.827003000000005,36005,Bronx County,24345140-ECPC9-EC_C9-Sunday-10,BX23,1,BX230079
150053,EARHART LA/ERSKINE PL,40.861016999999997,-73.822656999999992,36005,Bronx County,24345137-ECPC9-EC_C9-Sunday-10,BX23,0,BX230083
984013,ASCH LOOP/ADLER PL,40.871155000000002,-73.828686000000005,36005,Bronx County,24345137-ECPC9-EC_C9-Sunday-10,BX23,0,BX230083
101740,ASCH LOOP/BARTOW AV,40.869457000000004,-73.830517000000000,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101742,ASCH LOOP/CO-OP CITY BL,40.870432999999998,-73.826154000000002,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101746,DREISER LOOP/CO-OP CITY BL,40.878009999999996,-73.828248000000002,36005,Bronx County,GH_C9-Weekday-SDon-111100_BX30_219,BX30,0,BX300092
101747,DREISER LOOP/DEBS PL,40.876804999999997,-73.828439000000003,36005,Bronx County,GH_C9-Weekday-SDon-111100_BX30_219,BX30,0,BX300092
101749,DREISER LOOP/CO-OP CITY BL,40.878116999999996,-73.829397000000000,36005,Bronx County,GH_C9-Weekday-SDon-111100_BX30_219,BX30,0,BX300092
103081,ASCH LOOP/ALCOTT PL,40.871454000000000,-73.830545999999998,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
103152,DREISER LOOP/DEFOE PL,40.876196999999998,-73.829470000000001,36005,Bronx County,GH_C9-Weekday-SDon-111100_BX30_219,BX30,0,BX300092
984014,ASCH LOOP/ADLER PL,40.870958999999999,-73.828083999999990,36005,Bronx County,24345140-ECPC9-EC_C9-Sunday-10,BX23,1,BX230079
982174,RIKERS ISLAND RDY/RIKERS ISLAND,40.787421000000002,-73.884394000000000,36005,Bronx County,24447077-LGPC9-LG_C9-Sunday-10,Q100,0,Q1000186
552077,RIKERS ISLAND RDY/RIKERS ISLAND,40.787424999999999,-73.884458999999993,36005,Bronx County,24447047-LGPC9-LG_C9-Sunday-10,Q100,1,Q1000188
100014,BEDFORD PK BL/GRAND CONCOURSE,40.872562000000002,-73.888156000000009,36005,Bronx County,GH_C9-Weekday-SDon-116300_BX26_114,BX26,1,BX260056
101726,ASCH LOOP/CO-OP CITY BL,40.870604000000000,-73.826293999999990,36005,Bronx County,KB_C9-Weekday-SDon-042800_BX238_X50,BX28,1,BX280216
101727,ASCH LOOP/ALCOTT PL,40.871471999999997,-73.830409000000003,36005,Bronx County,KB_C9-Weekday-SDon-042800_BX238_X50,BX28,1,BX280216
101728,ASCH LOOP/BARTOW AV,40.869290999999997,-73.830611000000005,36005,Bronx County,KB_C9-Weekday-SDon-042800_BX238_X50,BX28,1,BX280216
101734,EARHART LA/ERSKINE PL,40.861114000000001,-73.822548999999995,36005,Bronx County,KB_C9-Weekday-SDon-042800_BX238_X50,BX28,1,BX280216
101735,HUNTER AV/EARHART LA,40.861998000000000,-73.824444000000000,36005,Bronx County,KB_C9-Weekday-SDon-042800_BX238_X50,BX28,1,BX280216
101737,HUTCHINSON RVR PY E/EINSTEIN LOOP S,40.865014000000002,-73.823880000000003,36005,Bronx County,KB_C9-Weekday-SDon-042800_BX238_X50,BX28,1,BX280216
101738,HUTCHINSON RVR PY E/EINSTEIN LOOP N,40.866014000000000,-73.822983999999991,36005,Bronx County,KB_C9-Weekday-SDon-042800_BX238_X50,BX28,1,BX280216
101754,BARTOW AV/BRUNNER AV,40.867486999999997,-73.835816000000008,36005,Bronx County,KB_C9-Weekday-SDon-042800_BX238_X50,BX28,1,BX280216
101755,GUNTHER AV/E GUN HILL RD,40.865586999999998,-73.836630000000000,36005,Bronx County,GH_C9-Weekday-SDon-116300_BX26_114,BX26,1,BX260056
101756,ALLERTON AV/WESTERVELT AV,40.865177000000003,-73.839927000000003,36005,Bronx County,GH_C9-Weekday-SDon-116300_BX26_114,BX26,1,BX260056
101757,ALLERTON AV/EASTCHESTER RD,40.865248999999999,-73.843225000000004,36005,Bronx County,GH_C9-Weekday-SDon-116300_BX26_114,BX26,1,BX260056
101758,ALLERTON AV/MORGAN AV,40.865274999999997,-73.845204000000010,36005,Bronx County,GH_C9-Weekday-SDon-116300_BX26_114,BX26,1,BX260056
101759,ALLERTON AV/FISH AV,40.865312000000003,-73.847149000000002,36005,Bronx County,GH_C9-Weekday-SDon-116300_BX26_114,BX26,1,BX260056
101760,ALLERTON AV/WILSON AV,40.865403000000001,-73.848955000000004,36005,Bronx County,GH_C9-Weekday-SDon-116300_BX26_114,BX26,1,BX260056
101761,ALLERTON AV/PEARSALL AV,40.865423999999997,-73.851827000000000,36005,Bronx County,GH_C9-Weekday-SDon-116300_BX26_114,BX26,1,BX260056
101762,ALLERTON AV/HERING AV,40.865462999999998,-73.854247000000001,36005,Bronx County,GH_C9-Weekday-SDon-116300_BX26_114,BX26,1,BX260056
101763,ALLERTON AV/LACONIA AV,40.865535999999999,-73.856257999999997,36005,Bronx County,GH_C9-Weekday-SDon-116300_BX26_114,BX26,1,BX260056
101764,ALLERTON AV/HONE AV,40.865540000000003,-73.858171999999996,36005,Bronx County,GH_C9-Weekday-SDon-116300_BX26_114,BX26,1,BX260056
101765,ALLERTON AV/WILLIAMSBRIDGE RD,40.865565999999994,-73.860240000000005,36005,Bronx County,GH_C9-Weekday-SDon-116300_BX26_114,BX26,1,BX260056
101766,ALLERTON AV/BOSTON RD,40.865584000000005,-73.861939000000007,36005,Bronx County,GH_C9-Weekday-SDon-116300_BX26_114,BX26,1,BX260056
101767,ALLERTON AV/MATTHEWS AV,40.865553999999996,-73.862985999999992,36005,Bronx County,GH_C9-Weekday-SDon-116300_BX26_114,BX26,1,BX260056
101768,ALLERTON AV/HOLLAND AV,40.865501000000002,-73.865826999999996,36005,Bronx County,GH_C9-Weekday-SDon-116300_BX26_114,BX26,1,BX260056
101769,ALLERTON AV/WHITE PLAINS RD,40.865505999999996,-73.867870999999994,36005,Bronx County,GH_C9-Weekday-SDon-116300_BX26_114,BX26,1,BX260056
101770,ALLERTON AV/BARKER AV,40.865456999999999,-73.869610999999992,36005,Bronx County,GH_C9-Weekday-SDon-116300_BX26_114,BX26,1,BX260056
101771,KAZIMIROFF BL/BOTANICAL GARDENS,40.866880000000002,-73.880787999999995,36005,Bronx County,GH_C9-Weekday-SDon-116300_BX26_114,BX26,1,BX260056
101772,BEDFORD PK BL/WEBSTER AV,40.867870000000003,-73.884019999999992,36005,Bronx County,GH_C9-Weekday-SDon-116300_BX26_114,BX26,1,BX260056
101773,BEDFORD PK BL/MARION AV,40.869078999999999,-73.884711999999993,36005,Bronx County,GH_C9-Weekday-SDon-116300_BX26_114,BX26,1,BX260056
101774,BEDFORD PK BL/BRIGGS AV,40.870705000000001,-73.886043999999998,36005,Bronx County,GH_C9-Weekday-SDon-130000_BX16_20,BX34,1,BX340045
103279,BARTOW AV/CO-OP CITY BL,40.869579999999999,-73.825892000000010,36005,Bronx County,KB_C9-Weekday-SDon-042800_BX238_X50,BX28,1,BX280216
103450,GOULDEN AV/BEDFORD PK BL,40.875776000000002,-73.893858999999992,36005,Bronx County,GH_C9-Weekday-SDon-116300_BX26_114,BX26,1,BX260056
103518,LODOVICK AV/ALLERTON AV,40.865190000000005,-73.837032999999991,36005,Bronx County,GH_C9-Weekday-SDon-116300_BX26_114,BX26,1,BX260056
103538,BARTOW AV/REAR OF PATHMARK,40.869269000000003,-73.824033999999997,36005,Bronx County,KB_C9-Weekday-SDon-042800_BX238_X50,BX28,1,BX280216
103641,BARTOW AV/EDSON AV,40.868116999999998,-73.833906999999996,36005,Bronx County,KB_C9-Weekday-SDon-042800_BX238_X50,BX28,1,BX280216
103676,HUTCHINSON RVR PY E/BOLLER AV,40.863045000000000,-73.825716000000000,36005,Bronx County,KB_C9-Weekday-SDon-042800_BX238_X50,BX28,1,BX280216
104087,BEDFORD PK/JEROME AV,40.873835999999997,-73.890147999999996,36005,Bronx County,KB_C9-Weekday-SDon-041600_BX10_12,BX10,0,BX100145
104088,BEDFORD PK/PAUL AV,40.874456000000002,-73.891498999999996,36005,Bronx County,GH_C9-Weekday-SDon-116300_BX26_114,BX26,1,BX260056
803061,W 205 ST/PAUL AV,40.877071000000001,-73.890065000000007,36005,Bronx County,GH_C9-Weekday-SDon-116300_BX26_114,BX26,1,BX260056
101751,BAYCHESTER AV/DONIZETTI PL,40.876298999999996,-73.833911000000001,36005,Bronx County,GH_C9-Weekday-SDon-111100_BX30_219,BX30,0,BX300092
101752,BAYCHESTER AV/ALDRICH ST,40.869900999999999,-73.832507999999990,36005,Bronx County,GH_C9-Weekday-SDon-111100_BX30_219,BX30,0,BX300092
100017,PAUL AV/W 205 ST,40.876835999999997,-73.889709999999994,36005,Bronx County,KB_C9-Weekday-SDon-041600_BX10_12,BX10,0,BX100145
100018,PAUL AV/W MOSHOLU PY S,40.880392000000001,-73.886081000000004,36005,Bronx County,KB_C9-Weekday-SDon-041600_BX10_12,BX10,0,BX100145
100573,E KINGSBRIDGE RD/MORRIS AV,40.866985000000000,-73.896152999999998,36005,Bronx County,KB_C9-Weekday-SDon-108100_BX9_48,BX9,0,BX090124
100652,BAINBRIDGE AV/RESERVOIR OVAL E,40.877310999999999,-73.879677000000001,36005,Bronx County,KB_C9-Weekday-SDon-041600_BX10_12,BX10,0,BX100145
101687,JEROME AV/E 196 ST,40.869163000000000,-73.896058999999994,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101688,JEROME AV/MORRIS AV,40.870973999999997,-73.893892000000008,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101713,BARTOW AV/GUNTHER AV,40.866985999999997,-73.837143999999995,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101714,BARTOW AV/ELY AV,40.867880000000000,-73.834403000000009,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101715,BARTOW AV/EDSON AV,40.868251000000001,-73.832969999999989,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101729,HUTCHINSON RVR PKY/EINSTEIN LOOP N,40.865445000000001,-73.823763000000000,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101730,HUTCHINSON RVR PKY/EINSTEIN LOOP S,40.864523999999996,-73.824593000000007,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101731,HUNTER AV/BOLLER AV,40.862332000000002,-73.825570999999997,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101732,ERSKINE PL/EARHART LA,40.860826000000003,-73.822668999999991,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101740,ASCH LOOP/BARTOW AV,40.869391000000000,-73.830561000000003,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101742,ASCH LOOP/CO-OP CITY BL,40.870438000000000,-73.826121000000001,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101861,E GUN HILL RD/TRYON AV,40.880020999999999,-73.876415000000009,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101862,E GUN HILL RD/PUTNAM PL,40.879376000000001,-73.875046999999995,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101863,E GUN HILL RD/HULL AV,40.878753000000003,-73.873097000000001,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101865,E GUN HILL RD/OLINVILLE AV,40.877766999999999,-73.868185999999994,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101866,E GUN HILL RD/WHITE PLAINS RD,40.877136000000000,-73.865806000000006,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101867,E GUN HILL RD/BARNES AV,40.876005999999997,-73.862294999999989,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101868,E GUN HILL RD/BRONXWOOD AV,40.875384000000004,-73.860206999999988,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101869,E GUN HILL RD/PAULDING AV,40.874561999999997,-73.857672999999991,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101870,E GUN HILL RD/LACONIA AV,40.873725000000000,-73.855000000000004,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101871,E GUN HILL RD/HERING AV,40.873108999999999,-73.853148000000004,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101872,E GUN HILL RD/PEARSALL AV,40.872503000000002,-73.851271999999994,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101873,E GUN HILL RD/BURKE AV,40.871794000000001,-73.849000000000004,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101874,E GUN HILL RD/YOUNG AV,40.871108000000000,-73.847536000000005,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101875,E GUN HILL RD/DEWITT PL,40.869943999999997,-73.845333999999994,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101876,E GUN HILL RD/EASTCHESTER RD,40.868530999999997,-73.842618999999999,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101877,E GUN HILL RD/ARNOW AV,40.867767000000001,-73.841165000000004,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
102229,BAINBRIDGE AV/E MOSHOLU PY N,40.872945000000001,-73.880557999999994,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
102230,BAINBRIDGE AV/E 204 ST,40.873596999999997,-73.879306999999997,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
102968,E KINGSBRIDGE RD/GRAND CONCOURSE,40.866058000000002,-73.894031000000012,36005,Bronx County,KB_C9-Weekday-SDon-108100_BX9_48,BX9,0,BX090124
103042,VALENTINE AV/E 192 ST,40.863917000000001,-73.894537000000000,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
103057,E MOSHOLU PY S/GRAND CONCOURSE,40.878706999999999,-73.884968999999998,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
103063,BARTOW AV/CO-OP CITY BL,40.869289999999999,-73.825691000000006,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
103081,ASCH LOOP/ALCOTT PL,40.871364000000000,-73.830554000000006,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
103449,BEDFORD PK BL/PAUL AV,40.874414999999999,-73.891441000000000,36005,Bronx County,KB_C9-Weekday-SDon-041600_BX10_12,BX10,0,BX100145
103537,BARTOW AV/REAR OF PATHMARK,40.868893999999997,-73.823532999999998,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
103913,W MOSHOLU PKY S/JEROME AV,40.879128000000001,-73.885581000000002,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
104002,BAINBRIDGE AV/E 210 ST,40.879413000000000,-73.879002999999997,36005,Bronx County,KB_C9-Weekday-SDon-041600_BX10_12,BX10,0,BX100145
104007,E GUN HILL RD/WEBSTER AV,40.878411000000000,-73.870744999999999,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
104089,E KINGSBRIDGE RD/E 192 ST,40.864013000000000,-73.894255999999999,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
802008,BAINBRIDGE AV/E 206 ST,40.874885999999996,-73.879429000000002,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
802166,ASCH LOOP/ADLER PL,40.870955000000002,-73.828366000000003,36005,Bronx County,KB_C9-Weekday-SDon-036500_BX238_X50,BX28,0,BX280222
101716,BAYCHESTER AV/ALDRICH ST,40.870653000000004,-73.832575000000006,36005,Bronx County,GH_C9-Weekday-SDon-103900_BX30_219,BX30,1,BX300091
101717,BAYCHESTER AV/DONIZETTI PL,40.876368999999997,-73.833678000000006,36005,Bronx County,GH_C9-Weekday-SDon-103900_BX30_219,BX30,1,BX300091
101718,BAYCHESTER AV/DARROW PL,40.878523000000001,-73.832843999999994,36005,Bronx County,GH_C9-Weekday-SDon-103900_BX30_219,BX30,1,BX300091
101719,DREISER LOOP/CO-OP CITY BL,40.877870000000001,-73.829667000000001,36005,Bronx County,GH_C9-Weekday-SDon-103900_BX30_219,BX30,1,BX300091
101721,DREISER LOOP/DEBS PL,40.876987000000000,-73.828070999999994,36005,Bronx County,GH_C9-Weekday-SDon-103900_BX30_219,BX30,1,BX300091
101722,DREISER LOOP/CO-OP CITY BL,40.878340000000001,-73.828057000000001,36005,Bronx County,GH_C9-Weekday-SDon-103900_BX30_219,BX30,1,BX300091
101723,CO-OP CITY BL/CARVER LOOP #2,40.879403000000003,-73.824941000000010,36005,Bronx County,GH_C9-Weekday-SDon-103900_BX30_219,BX30,1,BX300091
101724,CO-OP CITY BL/BELLAMY LOOP N,40.873809000000001,-73.824572000000003,36005,Bronx County,GH_C9-Weekday-SDon-137100_BX26_120,BX28,0,BX280219
101725,CO-OP CITY BL/BELLAMY LOOP S,40.871926000000002,-73.824761999999993,36005,Bronx County,GH_C9-Weekday-SDon-137100_BX26_120,BX28,0,BX280219
103674,DREISER LOOP/DEFOE PLACE,40.875988000000000,-73.829736999999994,36005,Bronx County,GH_C9-Weekday-SDon-103900_BX30_219,BX30,1,BX300091
104294,BAYCHESTER AV/750 BAYCHESTER AV,40.879027000000001,-73.832448999999997,36005,Bronx County,GH_C9-Weekday-SDon-103900_BX30_219,BX30,1,BX300091
802024,BAY PZ/BARTOW AV,40.867348999999997,-73.824572000000003,36005,Bronx County,GH_C9-Weekday-SDon-125500_BX26_120,BX38,0,BX380079
100056,SEDGWICK AV/DICKINSON AV,40.882915000000004,-73.887473999999997,36005,Bronx County,KB_C9-Weekday-SDon-041600_BX10_12,BX10,0,BX100145
100057,SEDGWICK AV/HILLMAN AV,40.882463000000001,-73.891351000000000,36005,Bronx County,KB_C9-Weekday-SDon-041600_BX10_12,BX10,0,BX100145
100064,W 231 ST/BAILEY AV,40.878232000000004,-73.902769999999990,36005,Bronx County,KB_C9-Weekday-SDon-041600_BX10_12,BX10,0,BX100145
100065,W 231 ST/BROADWAY,40.879253999999996,-73.905400000000000,36005,Bronx County,KB_C9-Weekday-SDon-041600_BX10_12,BX10,0,BX100145
100066,W 231 ST/KINGSBRIDGE AV,40.880046999999998,-73.906871999999993,36005,Bronx County,KB_C9-Weekday-SDon-041600_BX10_12,BX10,0,BX100145
100071,HENRY HUDSON PKY E/W 239 ST,40.889536999999997,-73.908058999999994,36005,Bronx County,KB_C9-Weekday-SDon-041600_BX10_12,BX10,0,BX100145
